@relation dataset_quejapp_nominal_utf8_proff

@attribute tipo {Peticion,Reclamo,Felicitacion,Queja,Sugerencia}
@attribute canal {Web,Email,Telefono,Presencial,Escrito,Buzon}
@attribute dia {miercoles,jueves,viernes,martes,lunes}
@attribute mes {enero,marzo,febrero,mayo,abril,junio,julio,agosto,septiembre,diciembre,octubre,noviembre}
@attribute clase {Lento,Rapido,MuyRapido,MuyLento}

@data
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Web,martes,abril,MuyRapido
Peticion,Web,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Web,miercoles,abril,Lento
Peticion,Web,miercoles,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,Lento
Peticion,Web,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Web,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Telefono,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Telefono,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Reclamo,Web,viernes,abril,MuyRapido
Queja,Web,martes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Web,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Escrito,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Email,viernes,abril,Lento
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Peticion,Presencial,viernes,abril,MuyRapido
Queja,Web,viernes,abril,MuyLento
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Web,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Telefono,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Queja,Web,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Reclamo,Presencial,lunes,abril,MuyLento
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Web,martes,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Telefono,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Presencial,lunes,abril,MuyRapido
Peticion,Web,lunes,abril,MuyLento
Peticion,Web,miercoles,abril,MuyRapido
Peticion,Web,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,Lento
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Telefono,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Telefono,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Telefono,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Telefono,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Telefono,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Presencial,martes,abril,MuyRapido
Peticion,Telefono,martes,abril,MuyRapido
Peticion,Web,martes,abril,MuyRapido
Queja,Email,miercoles,abril,MuyLento
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Email,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,Rapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Presencial,miercoles,abril,MuyRapido
Peticion,Web,miercoles,abril,MuyRapido
Peticion,Web,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Presencial,jueves,abril,MuyRapido
Peticion,Telefono,jueves,abril,MuyRapido
